active,area,configid,lat,long,meter number,sub area,zone
1,Route 10,1675,39.99524,-83.007614,UW157,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.99524,-83.007614,UW161,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.9955,-83.01181,UW206,ELEVENTH AVE W,"Columbus, OH Default Zone"
0,Route 10,1675,39.961178,-82.998795,UW248,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,4783,39.995598,-83.01426,UW264,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 09,4266,39.958927,-82.98645,EG587,RICH ST E,"Columbus, OH Default Zone"
1,Route 10,1675,39.99524,-83.007614,UW170,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 02,979,39.96002,-83.00076,WK7,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,5743,39.96064,-82.9966,EK150,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.959545,-82.997505,SM201,THIRD ST S,"Columbus, OH Default Zone"
0,Route 02,1675,39.95792,-82.99656,EG108,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,1675,39.958035,-82.99566,EG120,RICH ST E,"Columbus, OH Default Zone"
0,Route 02,981,39.96299,-82.99723,NN5,LAZELLE ST N,"Columbus, OH Default Zone"
1,Route 02,1675,39.960526,-82.996315,EK157,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.9599,-83.001686,WK53,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.960175,-82.99741,SM202,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.960506,-82.99647,EK153,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.960114,-82.997406,SM204,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.96006,-83.001595,WK54,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.96043,-82.99711,EK105,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,1675,39.957767,-82.99648,EG111,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,1675,39.95784,-82.99581,EG157,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.960423,-82.99719,EK103,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.95944,-82.99728,SM250,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.957943,-82.99635,EG112,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,1675,39.958042,-82.99559,EG122,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.96004,-83.00176,WK58,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,1675,39.957726,-82.99686,EG101,RICH ST E,"Columbus, OH Default Zone"
1,Route 02,1675,39.962055,-82.99779,SM10,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.962055,-82.99779,SM12,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.961597,-82.9977,SM74,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.960068,-83.00151,WK52,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.96008,-83.001434,WK50,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,1675,39.960518,-82.99638,EK155,STATE ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.96004,-83.000565,WK3,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.95999,-83.00097,WK11,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.959908,-83.00162,WK51,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.959892,-83.00177,WK55,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,1675,39.96224,-82.997826,SM2,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.960052,-83.00168,WK56,STATE ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.959427,-82.99748,SM205,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.962055,-82.99779,SM252,THIRD ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.96092,-82.99757,SM56,THIRD ST S,"Columbus, OH Default Zone"
0,Route 02,981,39.963047,-82.99724,NN7,LAZELLE ST N,"Columbus, OH Default Zone"
1,Route 24,5139,39.975216,-83.003265,K535,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,5140,39.974785,-83.00318,K503,HIGH ST N on cap,"Columbus, OH Default Zone"
0,Route 12,1675,40.001087,-83.006935,UE362,WALDECK AVE,"Columbus, OH Default Zone"
1,Route 24,979,39.97909,-83.003395,K256,HUBBARD AVE E,"Columbus, OH Default Zone"
1,Route 12,1675,39.992928,-83.007,UW1,NINTH AVE W,"Columbus, OH Default Zone"
1,Route 12,32714,40.004105,-83.007935,UE508,WOODRUFF AVE E,"Columbus, OH Default Zone"
1,Route 13,979,39.951767,-82.99819,B104,BLENKNER ST E,"Columbus, OH Default Zone"
1,Route 13,979,39.950066,-83.0,B554,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.950363,-82.99907,B223,BECK ST W,"Columbus, OH Default Zone"
1,Route 13,979,39.950596,-82.99772,B236,BECK ST E,"Columbus, OH Default Zone"
1,Route 13,979,39.95233,-82.997986,B63,BREWERS ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95718,-82.99109,EE342,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95727,-82.99035,EE356,MAIN ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.961178,-82.998795,EC247,MOUND ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.961178,-82.998795,EC249,MOUND ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.961178,-82.998795,EC215,MOUND ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95719,-82.991005,EE344,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.9585,-82.99154,EG322,RICH ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.961178,-82.998795,EE323,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95827,-82.99205,EG323,RICH ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95856,-82.99105,EG326,RICH ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95856,-82.990974,EG328,RICH ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95873,-82.98935,EG514,RICH ST E,"Columbus, OH Default Zone"
0,Route 24,979,39.97677,-83.003944,V38,BUTTLES LOT,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2301,N. High St.,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2303,N. High St.,"Columbus, OH Default Zone"
0,Route 24,979,39.97676,-83.003944,V24,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.975937,-83.00318,K548,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.976555,-83.00331,K576,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.97673,-83.00416,V31,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.97428,-83.00286,K488,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.976433,-83.00328,K572,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.976753,-83.003975,V25,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.9754,-83.00309,K516,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,13135,39.974968,-83.003,K502,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,979,39.9765,-83.003296,K574,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.97655,-83.003525,K569,HIGH ST N on cap,"Columbus, OH Default Zone"
0,Route 24,979,39.977257,-83.00411,K248,BUTTLES AVE,"Columbus, OH Default Zone"
0,Route 24,979,39.976746,-83.00407,V28,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.976,-83.00319,K550,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.976757,-83.004074,V42,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.978382,-83.00366,K498,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.976585,-83.00407,V15,BUTTLES LOT,"Columbus, OH Default Zone"
0,Route 24,979,39.976734,-83.0041,V29,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.975864,-83.003395,K545,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,979,39.977333,-83.00368,K601,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.97834,-83.0039,K633,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.978382,-83.00366,K621,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.976612,-83.00381,V7,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,5139,39.975094,-83.00325,K531,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,979,39.978382,-83.00366,K602,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.97655,-83.003525,K507,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,979,39.97612,-83.00322,K554,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.97676,-83.00404,V41,BUTTLES LOT,"Columbus, OH Default Zone"
0,Route 24,979,39.976746,-83.00416,V45,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.97761,-83.00373,K609,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.976685,-83.003334,K580,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.97655,-83.003525,K579,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 24,979,39.978382,-83.00366,K600,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.97424,-83.003075,K497,HIGH ST N on cap,"Columbus, OH Default Zone"
0,Route 24,979,39.97677,-83.003975,V39,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.97783,-83.003784,K617,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.979073,-83.00269,K255,HUBBARD AVE E,"Columbus, OH Default Zone"
0,Route 24,979,39.9791,-83.003334,K258,HUBBARD AVE E,"Columbus, OH Default Zone"
0,Route 24,979,39.9781,-83.00361,K650,HIGH ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.976776,-83.00388,V36,BUTTLES LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.974228,-83.00285,K486,HIGH ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.977512,-83.003716,K607,HIGH ST N,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C420,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C759,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C456,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C394,BELLE ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.95883,-83.00984,C434,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C755,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C425,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C415,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C767,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C417,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C450,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C452,STARLING ST S,"Columbus, OH Default Zone"
0,Route 14,980,39.95914,-83.00961,C746,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C444,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C427,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.959087,-83.00884,C745,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C749,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C446,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C736,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C748,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C919,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C925,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C408,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C436,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.95912,-83.009766,C750,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C454,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C915,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C975,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C202,WASHINGTON BLVD S,"Columbus, OH Default Zone"
1,Route 14,4266,39.95762,-83.00627,C210,WASHINGTON BLVD S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C738,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C395,BELLE ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C432,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C730,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.95703,-83.008095,C389,BELLE ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.88979,C917,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C747,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C820,TOWN ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C913,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C403,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C440,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C742,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C832,TOWN ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C800,TOWN ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C830,TOWN ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C390,BELLE ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C765,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C442,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C407,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C458,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C732,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C826,TOWN ST W,"Columbus, OH Default Zone"
0,Route 14,4266,39.961178,-82.998795,C869,TOWN ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C903,STATE ST W,"Columbus, OH Default Zone"
1,Route 24,979,39.97605,-83.00343,K551,HIGH ST N on cap,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C905,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,3.971176,-82.998795,C935,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.96116,-82.998795,C965,STATE ST W,"Columbus, OH Default Zone"
0,Route 04,5302,39.95494,-82.99864,EC4,Mound St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.95448,-83.001465,WC109,Mound St W,"Columbus, OH Default Zone"
1,Route 05,4079,39.955196,-83.00416,SE506,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 04,979,39.955578,-82.99812,ED101,Noble St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954807,-82.99843,EC13,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954838,-82.998116,EC25,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.95477,-82.99879,EC3,Mound St E,"Columbus, OH Default Zone"
0,Route 04,980,39.955063,-82.996216,EC103,Mound St E,"Columbus, OH Default Zone"
0,Route 04,982,39.955173,-82.99526,EC121,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.95494,-82.99728,EC39,Mound St E,"Columbus, OH Default Zone"
1,Route 05,980,39.955276,-83.00434,SE503,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,5743,39.958134,-83.00176,SI309,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.956856,-83.00153,SI407,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.956795,-83.00152,SI409,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,979,39.95671,-83.00333,SG119,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,979,39.956192,-83.0031,SG131,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 04,979,39.955704,-82.99701,ED125,Noble St E,"Columbus, OH Default Zone"
1,Route 05,980,39.955223,-83.00433,SE505,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 24,979,39.97609,-83.00256,K1157,PEARL ST,"Columbus, OH Default Zone"
1,Route 24,979,39.976147,-83.00258,K1159,PEARL ST,"Columbus, OH Default Zone"
1,Route 16,13225,39.976616,-83.005135,K409,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,979,39.97438,-83.00417,K163,POPLAR AVE W,"Columbus, OH Default Zone"
1,Route 17,982,39.95714,-82.99329,SQ421,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,984,39.976288,-83.00487,K400,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,984,39.977036,-83.00501,K450,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,984,39.97706,-83.00501,K452,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,984,39.976982,-83.005005,K446,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.958,-82.993324,SQ400,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,984,39.977013,-83.005005,K448,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.95782,-82.99329,SQ406,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,984,39.976856,-83.004974,K436,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,984,39.976658,-83.004944,K424,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,13225,39.97699,-83.0052,K421,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.95852,-82.99343,SQ318,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,4266,39.95794,-82.99332,SQ402,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,984,39.97671,-83.004944,K428,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,984,39.97709,-83.00503,K454,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.95894,-82.99364,SQ311,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.9559,-82.9966,SO403,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,982,39.95732,-82.99479,EF5,CHERRY ST E,"Columbus, OH Default Zone"
1,Route 16,979,39.974453,-83.00437,K164,POPLAR AVE W,"Columbus, OH Default Zone"
1,Route 17,4266,39.95852,-82.99343,SQ316,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,13225,39.976513,-83.005104,K405,PARK ST N,"Columbus, OH Default Zone"
1,Route 16,13225,39.97692,-83.0052,K419,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.958794,-82.99348,SQ308,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,4266,39.958794,-82.99347,SQ310,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 16,13225,39.97574,-83.00496,K381,PARK ST N,"Columbus, OH Default Zone"
1,Route 17,4266,39.95926,-82.99371,SQ301,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,982,39.9572,-82.99331,SQ419,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 03,1675,39.968063,-82.998405,EV142,CHESTNUT ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.961796,-83.00154,SJ03,WALL ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.95929,-82.99655,EI124,TOWN ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.95429,-82.99129,EA413,FULTON ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.960175,-82.98747,EI539,TOWN ST E,"Columbus, OH Default Zone"
0,Route 04,980,39.95508,-82.99606,EC109,Mound St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953247,-83.00042,WA65,Fulton St W,"Columbus, OH Default Zone"
0,Route 04,986,39.955116,-82.99718,EC54,Mound St E,"Columbus, OH Default Zone"
1,Route 04,5743,39.95346,-82.99845,EA7,Fulton St E,"Columbus, OH Default Zone"
0,Route 04,986,39.955032,-82.997894,EC34,Mound St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953262,-83.00023,WA55,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,1675,39.9545,-83.0013,WC105,Mound St W,"Columbus, OH Default Zone"
1,Route 03,979,39.966095,-83.003586,WT104,Spring St W,"Columbus, OH Default Zone"
0,Route 04,1675,39.955124,-82.99571,EC117,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954792,-82.99857,EC9,Mound St E,"Columbus, OH Default Zone"
0,Route 04,1675,39.955143,-82.995514,EC119,Mound St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953335,-82.99941,WA11,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,979,39.95565,-82.99741,ED119,Noble St E,"Columbus, OH Default Zone"
0,Route 04,986,39.954994,-82.9982,EC26,Mound St E,"Columbus, OH Default Zone"
1,Route 04,979,39.955635,-82.997574,ED115,Noble St E,"Columbus, OH Default Zone"
0,Route 20,1675,39.961178,-82.998795,NO353,FOURTH ST N,"Columbus, OH Default Zone"
1,Route 20,5743,39.961178,-82.998795,NO358,FOURTH ST N,"Columbus, OH Default Zone"
1,Route 25,979,39.984108,-83.004776,K820,HIGH ST N,"Columbus, OH Default Zone"
1,Route 22,980,39.96637,-82.98956,ER516,LONG ST E,"Columbus, OH Default Zone"
1,Route 01,1675,39.965603,-83.00033,NL209,Pearl St N,"Columbus, OH Default Zone"
1,Route 01,979,39.965714,-83.003006,NI254,Front St N,"Columbus, OH Default Zone"
1,Route 01,979,39.964935,-83.00191,WR10,Long St W,"Columbus, OH Default Zone"
1,Route 01,979,39.964764,-83.00345,WR108,Long St W,"Columbus, OH Default Zone"
1,Route 01,1675,39.965034,-82.99964,ER39,Long St E,"Columbus, OH Default Zone"
1,Route 01,979,39.964897,-83.00225,WR26,Long St W,"Columbus, OH Default Zone"
0,Route 24,979,39.975082,-83.0028,R-30,RUSSELL LOT,"Columbus, OH Default Zone"
1,Route 10,12565,39.995136,-83.0145,UW968,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,1675,39.995045,-83.00953,UW306,HUNTER AVE W,"Columbus, OH Default Zone"
1,Route 10,12565,39.993526,-83.01419,UW902,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 11,32714,40.000034,-83.0067,UE304,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 10,1675,39.995483,-83.0115,UW198,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.995502,-83.01196,UW210,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 11,32713,39.999866,-83.00544,UE335,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 10,1675,39.995106,-83.00952,UW308,HUNTER AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.995125,-83.00964,UW309,HUNTER AVE W,"Columbus, OH Default Zone"
1,Route 11,32714,39.999992,-83.00578,UE326,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 10,12565,39.994625,-83.014404,UW952,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,12564,39.994682,-83.01462,UW951,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,12564,39.994915,-83.01467,UW959,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 11,32714,40.00002,-83.00644,UE310,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 08,982,39.9603,-82.98766,EI632,TOWN ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.954166,-82.99344,EA214,FULTON ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.955048,-82.9929,SQ609,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 09,4266,39.95531,-82.9928,SQ602,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 09,4266,39.9553,-82.99295,SQ601,FIFTH ST S,"Columbus, OH Default Zone"
